split,class,source,processed
validation,glass,data/raw/dataset-resized/glass/glass243.jpg,data/processed/validation/glass/glass_0031.jpg
validation,glass,data/raw/dataset-resized/glass/glass435.jpg,data/processed/validation/glass/glass_0032.jpg
validation,glass,data/raw/dataset-resized/glass/glass258.jpg,data/processed/validation/glass/glass_0033.jpg
validation,glass,data/raw/dataset-resized/glass/glass3.jpg,data/processed/validation/glass/glass_0034.jpg
validation,glass,data/raw/dataset-resized/glass/glass374.jpg,data/processed/validation/glass/glass_0035.jpg
validation,glass,data/raw/dataset-resized/glass/glass478.jpg,data/processed/validation/glass/glass_0036.jpg
validation,glass,data/raw/dataset-resized/glass/glass476.jpg,data/processed/validation/glass/glass_0037.jpg
validation,glass,data/raw/dataset-resized/glass/glass220.jpg,data/processed/validation/glass/glass_0038.jpg
validation,glass,data/raw/dataset-resized/glass/glass367.jpg,data/processed/validation/glass/glass_0039.jpg
validation,glass,data/raw/dataset-resized/glass/glass490.jpg,data/processed/validation/glass/glass_0040.jpg
validation,glass,data/raw/dataset-resized/glass/glass219.jpg,data/processed/validation/glass/glass_0041.jpg
validation,glass,data/raw/dataset-resized/glass/glass152.jpg,data/processed/validation/glass/glass_0042.jpg
validation,glass,data/raw/dataset-resized/glass/glass111.jpg,data/processed/validation/glass/glass_0043.jpg
validation,glass,data/raw/dataset-resized/glass/glass251.jpg,data/processed/validation/glass/glass_0044.jpg
validation,glass,data/raw/dataset-resized/glass/glass346.jpg,data/processed/validation/glass/glass_0045.jpg
validation,glass,data/raw/dataset-resized/glass/glass411.jpg,data/processed/validation/glass/glass_0046.jpg
validation,glass,data/raw/dataset-resized/glass/glass464.jpg,data/processed/validation/glass/glass_0047.jpg
validation,glass,data/raw/dataset-resized/glass/glass333.jpg,data/processed/validation/glass/glass_0048.jpg
validation,glass,data/raw/dataset-resized/glass/glass395.jpg,data/processed/validation/glass/glass_0049.jpg
validation,glass,data/raw/dataset-resized/glass/glass471.jpg,data/processed/validation/glass/glass_0050.jpg
validation,glass,data/raw/dataset-resized/glass/glass48.jpg,data/processed/validation/glass/glass_0051.jpg
validation,glass,data/raw/dataset-resized/glass/glass455.jpg,data/processed/validation/glass/glass_0052.jpg
validation,glass,data/raw/dataset-resized/glass/glass130.jpg,data/processed/validation/glass/glass_0053.jpg
validation,glass,data/raw/dataset-resized/glass/glass227.jpg,data/processed/validation/glass/glass_0054.jpg
validation,glass,data/raw/dataset-resized/glass/glass250.jpg,data/processed/validation/glass/glass_0055.jpg
validation,glass,data/raw/dataset-resized/glass/glass283.jpg,data/processed/validation/glass/glass_0056.jpg
validation,glass,data/raw/dataset-resized/glass/glass188.jpg,data/processed/validation/glass/glass_0057.jpg
validation,glass,data/raw/dataset-resized/glass/glass402.jpg,data/processed/validation/glass/glass_0058.jpg
validation,glass,data/raw/dataset-resized/glass/glass491.jpg,data/processed/validation/glass/glass_0059.jpg
validation,glass,data/raw/dataset-resized/glass/glass201.jpg,data/processed/validation/glass/glass_0060.jpg
validation,glass,data/raw/dataset-resized/glass/glass203.jpg,data/processed/validation/glass/glass_0061.jpg
validation,glass,data/raw/dataset-resized/glass/glass6.jpg,data/processed/validation/glass/glass_0062.jpg
validation,glass,data/raw/dataset-resized/glass/glass24.jpg,data/processed/validation/glass/glass_0063.jpg
validation,glass,data/raw/dataset-resized/glass/glass260.jpg,data/processed/validation/glass/glass_0064.jpg
validation,glass,data/raw/dataset-resized/glass/glass310.jpg,data/processed/validation/glass/glass_0065.jpg
validation,glass,data/raw/dataset-resized/glass/glass191.jpg,data/processed/validation/glass/glass_0066.jpg
validation,glass,data/raw/dataset-resized/glass/glass200.jpg,data/processed/validation/glass/glass_0067.jpg
validation,glass,data/raw/dataset-resized/glass/glass315.jpg,data/processed/validation/glass/glass_0068.jpg
validation,glass,data/raw/dataset-resized/glass/glass116.jpg,data/processed/validation/glass/glass_0069.jpg
validation,glass,data/raw/dataset-resized/glass/glass275.jpg,data/processed/validation/glass/glass_0070.jpg
validation,glass,data/raw/dataset-resized/glass/glass149.jpg,data/processed/validation/glass/glass_0071.jpg
validation,glass,data/raw/dataset-resized/glass/glass422.jpg,data/processed/validation/glass/glass_0072.jpg
validation,glass,data/raw/dataset-resized/glass/glass462.jpg,data/processed/validation/glass/glass_0073.jpg
validation,glass,data/raw/dataset-resized/glass/glass172.jpg,data/processed/validation/glass/glass_0074.jpg
validation,glass,data/raw/dataset-resized/glass/glass221.jpg,data/processed/validation/glass/glass_0075.jpg
validation,metal,data/raw/dataset-resized/metal/metal227.jpg,data/processed/validation/metal/metal_0001.jpg
validation,metal,data/raw/dataset-resized/metal/metal58.jpg,data/processed/validation/metal/metal_0002.jpg
validation,metal,data/raw/dataset-resized/metal/metal338.jpg,data/processed/validation/metal/metal_0003.jpg
validation,metal,data/raw/dataset-resized/metal/metal45.jpg,data/processed/validation/metal/metal_0004.jpg
validation,metal,data/raw/dataset-resized/metal/metal18.jpg,data/processed/validation/metal/metal_0005.jpg
validation,metal,data/raw/dataset-resized/metal/metal37.jpg,data/processed/validation/metal/metal_0006.jpg
validation,metal,data/raw/dataset-resized/metal/metal222.jpg,data/processed/validation/metal/metal_0007.jpg
validation,metal,data/raw/dataset-resized/metal/metal108.jpg,data/processed/validation/metal/metal_0008.jpg
validation,metal,data/raw/dataset-resized/metal/metal204.jpg,data/processed/validation/metal/metal_0009.jpg
validation,metal,data/raw/dataset-resized/metal/metal140.jpg,data/processed/validation/metal/metal_0010.jpg
validation,metal,data/raw/dataset-resized/metal/metal110.jpg,data/processed/validation/metal/metal_0011.jpg
validation,metal,data/raw/dataset-resized/metal/metal214.jpg,data/processed/validation/metal/metal_0012.jpg
validation,metal,data/raw/dataset-resized/metal/metal248.jpg,data/processed/validation/metal/metal_0013.jpg
validation,metal,data/raw/dataset-resized/metal/metal299.jpg,data/processed/validation/metal/metal_0014.jpg
validation,metal,data/raw/dataset-resized/metal/metal117.jpg,data/processed/validation/metal/metal_0015.jpg
validation,metal,data/raw/dataset-resized/metal/metal44.jpg,data/processed/validation/metal/metal_0016.jpg
validation,metal,data/raw/dataset-resized/metal/metal38.jpg,data/processed/validation/metal/metal_0017.jpg
validation,metal,data/raw/dataset-resized/metal/metal326.jpg,data/processed/validation/metal/metal_0018.jpg
validation,metal,data/raw/dataset-resized/metal/metal348.jpg,data/processed/validation/metal/metal_0019.jpg
validation,metal,data/raw/dataset-resized/metal/metal33.jpg,data/processed/validation/metal/metal_0020.jpg
validation,metal,data/raw/dataset-resized/metal/metal224.jpg,data/processed/validation/metal/metal_0021.jpg
validation,metal,data/raw/dataset-resized/metal/metal285.jpg,data/processed/validation/metal/metal_0022.jpg
validation,metal,data/raw/dataset-resized/metal/metal7.jpg,data/processed/validation/metal/metal_0023.jpg
validation,metal,data/raw/dataset-resized/metal/metal314.jpg,data/processed/validation/metal/metal_0024.jpg
validation,metal,data/raw/dataset-resized/metal/metal156.jpg,data/processed/validation/metal/metal_0025.jpg
validation,metal,data/raw/dataset-resized/metal/metal300.jpg,data/processed/validation/metal/metal_0026.jpg
validation,metal,data/raw/dataset-resized/metal/metal40.jpg,data/processed/validation/metal/metal_0027.jpg
validation,metal,data/raw/dataset-resized/metal/metal53.jpg,data/processed/validation/metal/metal_0028.jpg
validation,metal,data/raw/dataset-resized/metal/metal404.jpg,data/processed/validation/metal/metal_0029.jpg
validation,metal,data/raw/dataset-resized/metal/metal240.jpg,data/processed/validation/metal/metal_0030.jpg
validation,metal,data/raw/dataset-resized/metal/metal175.jpg,data/processed/validation/metal/metal_0031.jpg
validation,metal,data/raw/dataset-resized/metal/metal97.jpg,data/processed/validation/metal/metal_0032.jpg
validation,metal,data/raw/dataset-resized/metal/metal398.jpg,data/processed/validation/metal/metal_0033.jpg
validation,metal,data/raw/dataset-resized/metal/metal164.jpg,data/processed/validation/metal/metal_0034.jpg
validation,metal,data/raw/dataset-resized/metal/metal221.jpg,data/processed/validation/metal/metal_0035.jpg
validation,metal,data/raw/dataset-resized/metal/metal71.jpg,data/processed/validation/metal/metal_0036.jpg
validation,metal,data/raw/dataset-resized/metal/metal61.jpg,data/processed/validation/metal/metal_0037.jpg
validation,metal,data/raw/dataset-resized/metal/metal35.jpg,data/processed/validation/metal/metal_0038.jpg
validation,metal,data/raw/dataset-resized/metal/metal80.jpg,data/processed/validation/metal/metal_0039.jpg
validation,metal,data/raw/dataset-resized/metal/metal295.jpg,data/processed/validation/metal/metal_0040.jpg
validation,metal,data/raw/dataset-resized/metal/metal190.jpg,data/processed/validation/metal/metal_0041.jpg
validation,metal,data/raw/dataset-resized/metal/metal56.jpg,data/processed/validation/metal/metal_0042.jpg
validation,metal,data/raw/dataset-resized/metal/metal48.jpg,data/processed/validation/metal/metal_0043.jpg
validation,metal,data/raw/dataset-resized/metal/metal74.jpg,data/processed/validation/metal/metal_0044.jpg
validation,metal,data/raw/dataset-resized/metal/metal206.jpg,data/processed/validation/metal/metal_0045.jpg
validation,metal,data/raw/dataset-resized/metal/metal131.jpg,data/processed/validation/metal/metal_0046.jpg
validation,metal,data/raw/dataset-resized/metal/metal308.jpg,data/processed/validation/metal/metal_0047.jpg
validation,metal,data/raw/dataset-resized/metal/metal229.jpg,data/processed/validation/metal/metal_0048.jpg
validation,metal,data/raw/dataset-resized/metal/metal231.jpg,data/processed/validation/metal/metal_0049.jpg
validation,metal,data/raw/dataset-resized/metal/metal205.jpg,data/processed/validation/metal/metal_0050.jpg
validation,metal,data/raw/dataset-resized/metal/metal113.jpg,data/processed/validation/metal/metal_0051.jpg
validation,metal,data/raw/dataset-resized/metal/metal98.jpg,data/processed/validation/metal/metal_0052.jpg
validation,metal,data/raw/dataset-resized/metal/metal88.jpg,data/processed/validation/metal/metal_0053.jpg
validation,metal,data/raw/dataset-resized/metal/metal373.jpg,data/processed/validation/metal/metal_0054.jpg
validation,metal,data/raw/dataset-resized/metal/metal59.jpg,data/processed/validation/metal/metal_0055.jpg
validation,metal,data/raw/dataset-resized/metal/metal288.jpg,data/processed/validation/metal/metal_0056.jpg
validation,metal,data/raw/dataset-resized/metal/metal10.jpg,data/processed/validation/metal/metal_0057.jpg
validation,metal,data/raw/dataset-resized/metal/metal43.jpg,data/processed/validation/metal/metal_0058.jpg
validation,metal,data/raw/dataset-resized/metal/metal133.jpg,data/processed/validation/metal/metal_0059.jpg
validation,metal,data/raw/dataset-resized/metal/metal353.jpg,data/processed/validation/metal/metal_0060.jpg
validation,metal,data/raw/dataset-resized/metal/metal179.jpg,data/processed/validation/metal/metal_0061.jpg
validation,paper,data/raw/dataset-resized/paper/paper68.jpg,data/processed/validation/paper/paper_0001.jpg
validation,paper,data/raw/dataset-resized/paper/paper52.jpg,data/processed/validation/paper/paper_0002.jpg
validation,paper,data/raw/dataset-resized/paper/paper243.jpg,data/processed/validation/paper/paper_0003.jpg
validation,paper,data/raw/dataset-resized/paper/paper142.jpg,data/processed/validation/paper/paper_0004.jpg
validation,paper,data/raw/dataset-resized/paper/paper435.jpg,data/processed/validation/paper/paper_0005.jpg
validation,paper,data/raw/dataset-resized/paper/paper573.jpg,data/processed/validation/paper/paper_0006.jpg
validation,paper,data/raw/dataset-resized/paper/paper283.jpg,data/processed/validation/paper/paper_0007.jpg
validation,paper,data/raw/dataset-resized/paper/paper498.jpg,data/processed/validation/paper/paper_0008.jpg
validation,paper,data/raw/dataset-resized/paper/paper480.jpg,data/processed/validation/paper/paper_0009.jpg
validation,paper,data/raw/dataset-resized/paper/paper255.jpg,data/processed/validation/paper/paper_0010.jpg
validation,paper,data/raw/dataset-resized/paper/paper29.jpg,data/processed/validation/paper/paper_0011.jpg
validation,paper,data/raw/dataset-resized/paper/paper203.jpg,data/processed/validation/paper/paper_0012.jpg
validation,paper,data/raw/dataset-resized/paper/paper538.jpg,data/processed/validation/paper/paper_0013.jpg
validation,paper,data/raw/dataset-resized/paper/paper495.jpg,data/processed/validation/paper/paper_0014.jpg
validation,paper,data/raw/dataset-resized/paper/paper90.jpg,data/processed/validation/paper/paper_0015.jpg
validation,paper,data/raw/dataset-resized/paper/paper431.jpg,data/processed/validation/paper/paper_0016.jpg
validation,paper,data/raw/dataset-resized/paper/paper585.jpg,data/processed/validation/paper/paper_0017.jpg
validation,paper,data/raw/dataset-resized/paper/paper453.jpg,data/processed/validation/paper/paper_0018.jpg
validation,paper,data/raw/dataset-resized/paper/paper4.jpg,data/processed/validation/paper/paper_0019.jpg
validation,paper,data/raw/dataset-resized/paper/paper86.jpg,data/processed/validation/paper/paper_0020.jpg
validation,paper,data/raw/dataset-resized/paper/paper547.jpg,data/processed/validation/paper/paper_0021.jpg
validation,paper,data/raw/dataset-resized/paper/paper422.jpg,data/processed/validation/paper/paper_0022.jpg
validation,paper,data/raw/dataset-resized/paper/paper465.jpg,data/processed/validation/paper/paper_0023.jpg
validation,paper,data/raw/dataset-resized/paper/paper144.jpg,data/processed/validation/paper/paper_0024.jpg
validation,paper,data/raw/dataset-resized/paper/paper298.jpg,data/processed/validation/paper/paper_0025.jpg
validation,paper,data/raw/dataset-resized/paper/paper82.jpg,data/processed/validation/paper/paper_0026.jpg
validation,paper,data/raw/dataset-resized/paper/paper331.jpg,data/processed/validation/paper/paper_0027.jpg
validation,paper,data/raw/dataset-resized/paper/paper308.jpg,data/processed/validation/paper/paper_0028.jpg
validation,paper,data/raw/dataset-resized/paper/paper234.jpg,data/processed/validation/paper/paper_0029.jpg
validation,paper,data/raw/dataset-resized/paper/paper343.jpg,data/processed/validation/paper/paper_0030.jpg
validation,paper,data/raw/dataset-resized/paper/paper374.jpg,data/processed/validation/paper/paper_0031.jpg
validation,paper,data/raw/dataset-resized/paper/paper275.jpg,data/processed/validation/paper/paper_0032.jpg
validation,paper,data/raw/dataset-resized/paper/paper249.jpg,data/processed/validation/paper/paper_0033.jpg
validation,paper,data/raw/dataset-resized/paper/paper516.jpg,data/processed/validation/paper/paper_0034.jpg
validation,paper,data/raw/dataset-resized/paper/paper351.jpg,data/processed/validation/paper/paper_0035.jpg
validation,paper,data/raw/dataset-resized/paper/paper369.jpg,data/processed/validation/paper/paper_0036.jpg
validation,paper,data/raw/dataset-resized/paper/paper391.jpg,data/processed/validation/paper/paper_0037.jpg
validation,paper,data/raw/dataset-resized/paper/paper387.jpg,data/processed/validation/paper/paper_0038.jpg
validation,paper,data/raw/dataset-resized/paper/paper225.jpg,data/processed/validation/paper/paper_0039.jpg
validation,paper,data/raw/dataset-resized/paper/paper63.jpg,data/processed/validation/paper/paper_0040.jpg
validation,paper,data/raw/dataset-resized/paper/paper60.jpg,data/processed/validation/paper/paper_0041.jpg
validation,paper,data/raw/dataset-resized/paper/paper167.jpg,data/processed/validation/paper/paper_0042.jpg
validation,paper,data/raw/dataset-resized/paper/paper77.jpg,data/processed/validation/paper/paper_0043.jpg
validation,paper,data/raw/dataset-resized/paper/paper247.jpg,data/processed/validation/paper/paper_0044.jpg
validation,paper,data/raw/dataset-resized/paper/paper136.jpg,data/processed/validation/paper/paper_0045.jpg
validation,paper,data/raw/dataset-resized/paper/paper513.jpg,data/processed/validation/paper/paper_0046.jpg
validation,paper,data/raw/dataset-resized/paper/paper132.jpg,data/processed/validation/paper/paper_0047.jpg
validation,paper,data/raw/dataset-resized/paper/paper303.jpg,data/processed/validation/paper/paper_0048.jpg
validation,paper,data/raw/dataset-resized/paper/paper427.jpg,data/processed/validation/paper/paper_0049.jpg
validation,paper,data/raw/dataset-resized/paper/paper325.jpg,data/processed/validation/paper/paper_0050.jpg
validation,paper,data/raw/dataset-resized/paper/paper539.jpg,data/processed/validation/paper/paper_0051.jpg
validation,paper,data/raw/dataset-resized/paper/paper415.jpg,data/processed/validation/paper/paper_0052.jpg
validation,paper,data/raw/dataset-resized/paper/paper296.jpg,data/processed/validation/paper/paper_0053.jpg
validation,paper,data/raw/dataset-resized/paper/paper284.jpg,data/processed/validation/paper/paper_0054.jpg
validation,paper,data/raw/dataset-resized/paper/paper49.jpg,data/processed/validation/paper/paper_0055.jpg
validation,paper,data/raw/dataset-resized/paper/paper32.jpg,data/processed/validation/paper/paper_0056.jpg
validation,paper,data/raw/dataset-resized/paper/paper127.jpg,data/processed/validation/paper/paper_0057.jpg
validation,paper,data/raw/dataset-resized/paper/paper560.jpg,data/processed/validation/paper/paper_0058.jpg
validation,paper,data/raw/dataset-resized/paper/paper396.jpg,data/processed/validation/paper/paper_0059.jpg
validation,paper,data/raw/dataset-resized/paper/paper31.jpg,data/processed/validation/paper/paper_0060.jpg
validation,paper,data/raw/dataset-resized/paper/paper238.jpg,data/processed/validation/paper/paper_0061.jpg
validation,paper,data/raw/dataset-resized/paper/paper339.jpg,data/processed/validation/paper/paper_0062.jpg
validation,paper,data/raw/dataset-resized/paper/paper402.jpg,data/processed/validation/paper/paper_0063.jpg
validation,paper,data/raw/dataset-resized/paper/paper499.jpg,data/processed/validation/paper/paper_0064.jpg
validation,paper,data/raw/dataset-resized/paper/paper582.jpg,data/processed/validation/paper/paper_0065.jpg
validation,paper,data/raw/dataset-resized/paper/paper460.jpg,data/processed/validation/paper/paper_0066.jpg
validation,paper,data/raw/dataset-resized/paper/paper434.jpg,data/processed/validation/paper/paper_0067.jpg
validation,paper,data/raw/dataset-resized/paper/paper119.jpg,data/processed/validation/paper/paper_0068.jpg
validation,paper,data/raw/dataset-resized/paper/paper382.jpg,data/processed/validation/paper/paper_0069.jpg
validation,paper,data/raw/dataset-resized/paper/paper535.jpg,data/processed/validation/paper/paper_0070.jpg
validation,paper,data/raw/dataset-resized/paper/paper200.jpg,data/processed/validation/paper/paper_0071.jpg
validation,paper,data/raw/dataset-resized/paper/paper330.jpg,data/processed/validation/paper/paper_0072.jpg
validation,paper,data/raw/dataset-resized/paper/paper307.jpg,data/processed/validation/paper/paper_0073.jpg
validation,paper,data/raw/dataset-resized/paper/paper149.jpg,data/processed/validation/paper/paper_0074.jpg
validation,paper,data/raw/dataset-resized/paper/paper372.jpg,data/processed/validation/paper/paper_0075.jpg
validation,paper,data/raw/dataset-resized/paper/paper335.jpg,data/processed/validation/paper/paper_0076.jpg
validation,paper,data/raw/dataset-resized/paper/paper266.jpg,data/processed/validation/paper/paper_0077.jpg
validation,paper,data/raw/dataset-resized/paper/paper458.jpg,data/processed/validation/paper/paper_0078.jpg
validation,paper,data/raw/dataset-resized/paper/paper305.jpg,data/processed/validation/paper/paper_0079.jpg
validation,paper,data/raw/dataset-resized/paper/paper318.jpg,data/processed/validation/paper/paper_0080.jpg
validation,paper,data/raw/dataset-resized/paper/paper128.jpg,data/processed/validation/paper/paper_0081.jpg
validation,paper,data/raw/dataset-resized/paper/paper442.jpg,data/processed/validation/paper/paper_0082.jpg
validation,paper,data/raw/dataset-resized/paper/paper151.jpg,data/processed/validation/paper/paper_0083.jpg
validation,paper,data/raw/dataset-resized/paper/paper341.jpg,data/processed/validation/paper/paper_0084.jpg
validation,paper,data/raw/dataset-resized/paper/paper293.jpg,data/processed/validation/paper/paper_0085.jpg
validation,paper,data/raw/dataset-resized/paper/paper72.jpg,data/processed/validation/paper/paper_0086.jpg
validation,paper,data/raw/dataset-resized/paper/paper84.jpg,data/processed/validation/paper/paper_0087.jpg
validation,paper,data/raw/dataset-resized/paper/paper562.jpg,data/processed/validation/paper/paper_0088.jpg
validation,paper,data/raw/dataset-resized/paper/paper220.jpg,data/processed/validation/paper/paper_0089.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic442.jpg,data/processed/validation/plastic/plastic_0001.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic78.jpg,data/processed/validation/plastic/plastic_0002.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic188.jpg,data/processed/validation/plastic/plastic_0003.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic4.jpg,data/processed/validation/plastic/plastic_0004.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic419.jpg,data/processed/validation/plastic/plastic_0005.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic444.jpg,data/processed/validation/plastic/plastic_0006.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic318.jpg,data/processed/validation/plastic/plastic_0007.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic454.jpg,data/processed/validation/plastic/plastic_0008.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic283.jpg,data/processed/validation/plastic/plastic_0009.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic473.jpg,data/processed/validation/plastic/plastic_0010.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic242.jpg,data/processed/validation/plastic/plastic_0011.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic245.jpg,data/processed/validation/plastic/plastic_0012.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic118.jpg,data/processed/validation/plastic/plastic_0013.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic192.jpg,data/processed/validation/plastic/plastic_0014.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic432.jpg,data/processed/validation/plastic/plastic_0015.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic193.jpg,data/processed/validation/plastic/plastic_0016.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic235.jpg,data/processed/validation/plastic/plastic_0017.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic115.jpg,data/processed/validation/plastic/plastic_0018.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic480.jpg,data/processed/validation/plastic/plastic_0019.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic48.jpg,data/processed/validation/plastic/plastic_0020.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic162.jpg,data/processed/validation/plastic/plastic_0021.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic184.jpg,data/processed/validation/plastic/plastic_0022.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic474.jpg,data/processed/validation/plastic/plastic_0023.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic320.jpg,data/processed/validation/plastic/plastic_0024.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic75.jpg,data/processed/validation/plastic/plastic_0025.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic313.jpg,data/processed/validation/plastic/plastic_0026.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic416.jpg,data/processed/validation/plastic/plastic_0027.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic180.jpg,data/processed/validation/plastic/plastic_0028.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic398.jpg,data/processed/validation/plastic/plastic_0029.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic256.jpg,data/processed/validation/plastic/plastic_0030.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic352.jpg,data/processed/validation/plastic/plastic_0031.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic465.jpg,data/processed/validation/plastic/plastic_0032.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic448.jpg,data/processed/validation/plastic/plastic_0033.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic161.jpg,data/processed/validation/plastic/plastic_0034.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic253.jpg,data/processed/validation/plastic/plastic_0035.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic369.jpg,data/processed/validation/plastic/plastic_0036.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic147.jpg,data/processed/validation/plastic/plastic_0037.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic390.jpg,data/processed/validation/plastic/plastic_0038.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic403.jpg,data/processed/validation/plastic/plastic_0039.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic439.jpg,data/processed/validation/plastic/plastic_0040.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic464.jpg,data/processed/validation/plastic/plastic_0041.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic259.jpg,data/processed/validation/plastic/plastic_0042.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic456.jpg,data/processed/validation/plastic/plastic_0043.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic264.jpg,data/processed/validation/plastic/plastic_0044.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic475.jpg,data/processed/validation/plastic/plastic_0045.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic216.jpg,data/processed/validation/plastic/plastic_0046.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic9.jpg,data/processed/validation/plastic/plastic_0047.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic279.jpg,data/processed/validation/plastic/plastic_0048.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic394.jpg,data/processed/validation/plastic/plastic_0049.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic119.jpg,data/processed/validation/plastic/plastic_0050.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic70.jpg,data/processed/validation/plastic/plastic_0051.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic28.jpg,data/processed/validation/plastic/plastic_0052.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic108.jpg,data/processed/validation/plastic/plastic_0053.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic356.jpg,data/processed/validation/plastic/plastic_0054.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic453.jpg,data/processed/validation/plastic/plastic_0055.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic334.jpg,data/processed/validation/plastic/plastic_0056.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic351.jpg,data/processed/validation/plastic/plastic_0057.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic343.jpg,data/processed/validation/plastic/plastic_0058.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic13.jpg,data/processed/validation/plastic/plastic_0059.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic266.jpg,data/processed/validation/plastic/plastic_0060.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic342.jpg,data/processed/validation/plastic/plastic_0061.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic138.jpg,data/processed/validation/plastic/plastic_0062.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic409.jpg,data/processed/validation/plastic/plastic_0063.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic407.jpg,data/processed/validation/plastic/plastic_0064.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic186.jpg,data/processed/validation/plastic/plastic_0065.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic292.jpg,data/processed/validation/plastic/plastic_0066.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic364.jpg,data/processed/validation/plastic/plastic_0067.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic471.jpg,data/processed/validation/plastic/plastic_0068.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic262.jpg,data/processed/validation/plastic/plastic_0069.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic384.jpg,data/processed/validation/plastic/plastic_0070.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic1.jpg,data/processed/validation/plastic/plastic_0071.jpg
validation,plastic,data/raw/dataset-resized/plastic/plastic298.jpg,data/processed/validation/plastic/plastic_0072.jpg
validation,trash,data/raw/dataset-resized/trash/trash47.jpg,data/processed/validation/trash/trash_0001.jpg
validation,trash,data/raw/dataset-resized/trash/trash69.jpg,data/processed/validation/trash/trash_0002.jpg
validation,trash,data/raw/dataset-resized/trash/trash79.jpg,data/processed/validation/trash/trash_0003.jpg
validation,trash,data/raw/dataset-resized/trash/trash36.jpg,data/processed/validation/trash/trash_0004.jpg
validation,trash,data/raw/dataset-resized/trash/trash118.jpg,data/processed/validation/trash/trash_0005.jpg
